Date,Open,High,Low,Close,Volume,Adj Close
2013-08-02,92.459999,92.529999,91.339996,91.949997,14408600,83.095573
2013-08-01,92.690002,93.099998,91.25,92.730003,23117700,83.800468
2013-07-31,93.93,94.599998,93.379997,93.75,14400800,84.722243
2013-07-30,94.220001,94.330002,93.459999,93.809998,10470700,84.776463
2013-07-29,94.510002,94.519997,93.610001,94.029999,8844700,84.975279
2013-07-26,94.769997,94.860001,93.839996,94.790001,9721000,85.662096
2013-07-25,94.690002,95.309998,94.419998,94.970001,10059800,85.824763
2013-07-24,95.309998,95.309998,94.419998,94.989998,8222800,85.842834
2013-07-23,94.860001,95.489998,94.839996,95.199997,7377400,86.032611
2013-07-22,94.870003,95.199997,94.779999,94.830002,9530400,85.698245
2013-07-19,94.690002,95.25,94.410004,95.169998,14431700,86.005501
2013-07-18,93.800003,94.839996,93.709999,94.379997,10555400,85.291574
2013-07-17,93.559998,93.739998,93.139999,93.459999,9393300,84.460168
2013-07-16,93.190002,93.470001,92.769997,93.300003,11413500,84.315579
2013-07-15,93.190002,93.50,93.089996,93.25,8256200,84.270391
2013-07-12,93.25,93.449997,92.720001,93.400002,11370300,84.405948
2013-07-11,93.800003,93.809998,93.040001,93.269997,16184700,84.288462
2013-07-10,93.279999,93.389999,92.379997,92.82,12430000,83.881798
2013-07-09,92.639999,93.440002,92.25,93.339996,12940000,84.351721
2013-07-08,91.959999,92.529999,91.900002,92.25,12086700,83.366687
2013-07-05,91.099998,91.610001,90.57,91.57,8917900,82.752168
2013-07-03,90.629997,90.870003,90.139999,90.690002,5674000,81.956911
2013-07-02,90.370003,91.099998,90.120003,90.639999,12320700,81.911723
2013-07-01,90.389999,91.129997,89.959999,90.300003,13182200,81.604467
2013-06-28,89.849998,90.75,89.559998,90.349998,22984200,81.649649
2013-06-27,90.239998,90.669998,90.029999,90.040001,12348000,81.369503
2013-06-26,89.419998,89.970001,88.730003,89.800003,14446000,81.152615
2013-06-25,89.580002,89.620003,88.480003,89.110001,15790100,80.529058
2013-06-24,88.949997,89.50,88.019997,88.480003,17653000,79.959727
2013-06-21,89.760002,90.139999,88.849998,89.480003,25493800,80.863431
2013-06-20,90.239998,90.519997,88.790001,89.050003,21077700,80.474838
2013-06-19,91.790001,92.269997,91.00,91.00,14189500,82.237057
2013-06-18,91.360001,92.059998,91.260002,91.93,10678200,83.077502
2013-06-17,90.970001,91.769997,90.769997,91.510002,12026400,82.697948
2013-06-14,91.160004,91.300003,90.290001,90.580002,12158400,81.857503
2013-06-13,89.629997,91.709999,89.610001,91.330002,13501300,82.535281
2013-06-12,91.129997,91.32,89.589996,89.739998,10864500,81.098389
2013-06-11,90.379997,91.040001,90.230003,90.459999,10739400,81.749056
2013-06-10,91.93,91.940002,90.870003,91.120003,10372300,82.345504
2013-06-07,90.889999,91.50,90.489998,91.449997,12504700,82.643721
2013-06-06,89.449997,90.230003,89.00,90.230003,15393300,81.541208
2013-06-05,90.68,91.120003,89.610001,89.650002,12888000,81.017059
2013-06-04,91.18,91.489998,90.220001,90.790001,12481300,82.04728
2013-06-03,90.529999,91.510002,90.480003,91.459999,14177500,82.65276
2013-05-31,91.949997,92.370003,90.459999,90.470001,17917400,81.758095
2013-05-30,91.970001,92.68,91.599998,92.089996,9734700,83.222091
2013-05-29,91.760002,92.419998,91.589996,92.080002,11563200,83.213059
2013-05-28,92.940002,93.18,91.760002,92.379997,15197800,83.484166
2013-05-24,91.379997,91.769997,91.00,91.529999,12771900,82.716019
2013-05-23,91.559998,92.360001,91.360001,91.790001,15357300,82.950984
2013-05-22,92.830002,93.50,91.809998,92.190002,19253300,83.312467
2013-05-21,92.669998,93.43,92.379997,92.800003,12519900,83.863727
2013-05-20,91.610001,92.690002,91.459999,92.519997,12417700,83.610684
2013-05-17,91.07,91.879997,90.529999,91.760002,12721300,82.923874
2013-05-16,90.800003,91.290001,90.50,90.699997,10469600,81.965944
2013-05-15,90.639999,91.32,90.410004,91.239998,10399400,82.453944
2013-05-14,90.150002,91.190002,90.019997,91.110001,9890300,82.336465
2013-05-13,89.800003,90.139999,89.43,90.099998,9810100,81.423723
2013-05-10,90.870003,90.949997,89.790001,90.139999,10975400,81.459872
2013-05-09,91.139999,91.559998,90.690002,91.029999,13771900,82.264167
2013-05-08,91.050003,91.849998,91.029999,91.699997,13638300,82.300313
2013-05-07,90.620003,91.150002,90.139999,91.150002,11088900,81.806695
2013-05-06,90.25,90.879997,89.93,90.580002,10613400,81.295123
2013-05-03,89.00,90.190002,88.919998,90.019997,13036600,80.792521
2013-05-02,87.980003,88.839996,87.739998,88.629997,11330100,79.545003
2013-05-01,88.519997,88.839996,87.480003,87.510002,11616500,78.539813
2013-04-30,88.260002,88.989998,87.760002,88.989998,14572600,79.868102
2013-04-29,88.260002,88.830002,88.010002,88.209999,11093000,79.168057
2013-04-26,87.809998,88.279999,87.599998,88.00,10791800,78.979584
2013-04-25,88.889999,88.900002,87.650002,88.07,16328700,79.042408
2013-04-24,89.449997,89.889999,89.349998,89.43,13028800,80.263002
2013-04-23,88.389999,89.489998,87.940002,89.300003,15567700,80.14633
2013-04-22,87.610001,88.32,87.290001,88.089996,11262000,79.060355
2013-04-19,87.269997,87.489998,86.43,87.449997,18393300,78.485959
2013-04-18,86.279999,87.080002,85.779999,86.620003,14730400,77.741043
2013-04-17,86.209999,86.379997,85.019997,86.080002,17341200,77.256394
2013-04-16,87.190002,87.230003,86.089996,86.610001,14578800,77.732066
2013-04-15,88.290001,88.669998,86.269997,86.489998,19626200,77.624364
2013-04-12,88.879997,89.190002,88.410004,88.989998,11505100,79.868102
2013-04-11,88.949997,89.269997,88.230003,89.220001,14979900,80.074529
2013-04-10,88.449997,89.160004,88.199997,88.68,14823700,79.589881
2013-04-09,88.690002,89.339996,88.589996,88.769997,10753400,79.670652
2013-04-08,89.110001,89.110001,88.150002,88.599998,11013900,79.51808
2013-04-05,88.610001,89.209999,88.400002,89.010002,12771600,79.886056
2013-04-04,90.099998,90.330002,89.220001,89.769997,11582000,80.568147
2013-04-03,90.650002,90.830002,89.860001,89.93,12197100,80.71175
2013-04-02,90.589996,90.919998,90.279999,90.580002,9991800,81.295123
2013-04-01,90.129997,90.989998,89.980003,90.769997,9414200,81.465643
2013-03-28,90.639999,90.980003,89.989998,90.110001,17485200,80.873299
2013-03-27,89.559998,90.739998,89.470001,90.580002,12350800,81.295123
2013-03-26,89.410004,90.300003,89.360001,90.129997,12329600,80.891246
2013-03-25,89.50,89.900002,88.660004,89.019997,12900800,79.895026
2013-03-22,88.400002,89.290001,88.32,89.290001,10786600,80.137353
2013-03-21,88.120003,88.639999,87.900002,88.169998,13447500,79.132156
2013-03-20,88.949997,89.209999,88.300003,88.629997,11319000,79.545003
2013-03-19,88.889999,89.089996,88.019997,88.580002,11987900,79.500133
2013-03-18,88.739998,89.389999,88.550003,88.769997,11553700,79.670652
2013-03-15,89.199997,89.610001,88.790001,89.370003,29240100,80.209155
2013-03-14,89.410004,89.910004,89.410004,89.830002,13775500,80.622002
2013-03-13,89.019997,89.50,88.830002,89.260002,10539900,80.11043
2013-03-12,89.449997,89.910004,89.010002,89.160004,11470000,80.020682
2013-03-11,89.010002,89.550003,88.540001,89.160004,12454800,80.020682
2013-03-08,89.010002,89.230003,88.349998,88.970001,11896300,79.850155
2013-03-07,89.629997,89.760002,88.68,88.709999,12905300,79.616805
2013-03-06,89.599998,89.949997,89.050003,89.559998,13234400,80.379674
2013-03-05,89.480003,90.150002,89.290001,89.610001,13072600,80.424552
2013-03-04,89.129997,89.25,88.459999,88.949997,10994000,79.832202
2013-03-01,89.07,89.68,88.919998,89.43,11301600,80.263002
2013-02-28,89.669998,89.809998,89.029999,89.550003,14552000,80.370704
2013-02-27,88.50,89.650002,88.309998,89.529999,11195200,80.35275
2013-02-26,88.50,88.980003,87.760002,88.510002,15073200,79.437308
2013-02-25,89.879997,90.190002,87.699997,87.699997,15302900,78.710332
2013-02-22,89.019997,89.279999,88.400002,89.199997,10260200,80.056575
2013-02-21,88.790001,89.019997,88.360001,88.589996,10939800,79.509103
2013-02-20,89.139999,89.82,88.900002,88.970001,13936400,79.850155
2013-02-19,88.540001,89.410004,88.379997,89.32,12158900,80.164277
2013-02-15,88.57,88.610001,87.800003,88.360001,15696900,79.302683
2013-02-14,88.339996,88.809998,88.059998,88.519997,13238900,79.446278
2013-02-13,88.459999,88.769997,88.239998,88.669998,8940300,79.580904
2013-02-12,88.25,88.620003,87.919998,88.459999,9752100,79.392431
2013-02-11,88.349998,88.510002,87.970001,88.279999,8764700,79.230881
2013-02-08,88.50,88.800003,88.110001,88.610001,11412300,79.527056
2013-02-07,89.209999,89.220001,87.610001,88.25,13463300,79.203958
2013-02-06,89.370003,89.889999,89.160004,89.790001,11768700,80.074529
2013-02-05,89.879997,90.190002,89.419998,89.739998,11679700,80.029936
2013-02-04,89.410004,89.620003,88.839996,89.150002,13347300,79.503779
2013-02-01,90.440002,90.50,89.360001,90.040001,15699200,80.297478
2013-01-31,90.690002,91.209999,89.739998,89.970001,15991500,80.235053
2013-01-30,91.169998,91.720001,90.379997,90.669998,15645400,80.859309
2013-01-29,91.209999,91.93,91.199997,91.760002,11700600,81.831372
2013-01-28,91.669998,91.669998,90.769997,91.110001,11617500,81.251702
2013-01-25,91.57,91.800003,91.129997,91.730003,11090600,81.804619
2013-01-24,90.879997,91.720001,90.75,91.349998,11100000,81.465731
2013-01-23,90.50,90.879997,90.419998,90.699997,10906800,80.886061
2013-01-22,90.269997,90.940002,90.209999,90.919998,11897500,81.082258
2013-01-18,90.089996,90.830002,89.830002,90.800003,17196000,80.975247
2013-01-17,89.760002,90.940002,89.599998,90.199997,13400300,80.440163
2013-01-16,89.160004,89.480003,89.07,89.470001,9645000,79.789154
2013-01-15,89.18,89.610001,89.00,89.529999,9195400,79.84266
2013-01-14,89.459999,89.75,89.32,89.580002,9606700,79.887252
2013-01-11,88.970001,89.709999,88.860001,89.610001,11645600,79.914005
2013-01-10,88.75,89.480003,88.370003,89.099998,13099600,79.459186
2013-01-09,88.400002,88.540001,87.75,88.139999,10892200,78.603061
2013-01-08,87.82,88.480003,87.290001,88.480003,14226400,78.906276
2013-01-07,88.309998,88.489998,87.57,87.93,11799800,78.415784
2013-01-04,88.50,89.089996,88.370003,88.959999,11427900,79.334335
2013-01-03,88.459999,88.889999,88.160004,88.550003,13268200,78.968702
2013-01-02,87.790001,88.720001,87.239998,88.709999,16143700,79.111386
2012-12-31,85.040001,86.660004,84.699997,86.550003,19810800,77.185106
2012-12-28,86.099998,86.290001,85.07,85.099998,13358700,75.891995
2012-12-27,87.050003,87.239998,85.75,86.860001,14258500,77.461561
2012-12-26,87.209999,87.68,86.57,87.07,10737800,77.648838
2012-12-24,87.129997,87.32,86.800003,86.919998,6385200,77.515067
2012-12-21,87.660004,88.599998,87.010002,87.230003,33057000,77.791529
2012-12-20,88.379997,88.940002,87.980003,88.889999,15789000,79.27191
2012-12-19,89.540001,89.610001,88.379997,88.440002,15092500,78.870603
2012-12-18,88.75,89.739998,88.559998,89.559998,15396600,79.869412
2012-12-17,88.360001,88.940002,88.099998,88.870003,15672500,79.254077
2012-12-14,88.00,88.449997,87.919998,88.080002,13363600,78.549555
2012-12-13,89.160004,89.449997,88.269997,88.580002,12290300,78.995454
2012-12-12,89.089996,90.370003,88.910004,89.449997,14729500,79.771314
2012-12-11,88.610001,89.489998,88.400002,88.989998,12634600,79.361088
2012-12-10,88.580002,88.949997,88.239998,88.410004,11549400,78.84385
2012-12-07,88.169998,88.639999,87.769997,88.599998,10603100,79.013287
2012-12-06,87.760002,88.059998,87.239998,88.00,12077000,78.47821
2012-12-05,87.269997,88.269997,87.099998,87.730003,12717800,78.237428
2012-12-04,87.379997,87.970001,87.190002,87.190002,11980000,77.755856
2012-12-03,88.550003,88.580002,87.470001,87.610001,10937300,78.130409
2012-11-30,88.07,88.400002,87.82,88.139999,15522100,78.603061
2012-11-29,88.370003,88.690002,87.629997,88.120003,11579100,78.585228
2012-11-28,86.529999,88.190002,86.279999,88.099998,15959900,78.567388
2012-11-27,88.400002,88.540001,87.239998,87.349998,11841600,77.89854
2012-11-26,88.32,88.629997,88.029999,88.620003,16423600,79.031127
2012-11-23,88.25,89.089996,88.010002,89.089996,11931000,79.450266
2012-11-21,87.809998,88.019997,87.480003,88.010002,13905300,78.48713
2012-11-20,87.510002,87.879997,86.769997,87.50,10288100,78.032311
2012-11-19,87.400002,88.199997,87.089996,87.669998,12911000,78.183915
2012-11-16,86.139999,86.709999,85.059998,86.449997,17405200,77.095921
2012-11-15,86.089996,86.559998,85.370003,86.139999,13783600,76.819465
2012-11-14,86.75,87.110001,85.879997,86.07,14524100,76.75704
2012-11-13,86.75,87.989998,86.440002,86.470001,12260300,77.11376
2012-11-12,87.269997,87.690002,86.949997,87.32,9004300,77.871787
2012-11-09,86.610001,87.949997,86.610001,87.209999,13407000,77.773689
2012-11-08,88.269997,88.43,87.029999,87.07,13743000,77.648838
2012-11-07,90.239998,90.239998,87.699997,88.18,19423500,78.638734
2012-11-06,90.860001,92.050003,90.730003,91.610001,12026500,81.189277
2012-11-05,90.040001,90.809998,89.699997,90.629997,11222600,80.32075
2012-11-02,91.760002,91.940002,90.059998,90.269997,12742400,80.0017
2012-11-01,90.25,91.669998,90.199997,91.599998,15771900,81.180413
2012-10-31,91.029999,91.410004,90.110001,91.169998,14848500,80.799326
2012-10-26,90.559998,91.07,90.010002,90.620003,11583000,80.311893
2012-10-25,90.629997,90.800003,89.68,90.43,10387200,80.143503
2012-10-24,90.459999,90.620003,89.769997,89.879997,11332500,79.656064
2012-10-23,91.129997,91.379997,90.010002,90.18,14085500,79.921941
2012-10-22,91.669998,92.260002,91.080002,92.190002,11445400,81.703304
2012-10-19,93.57,93.669998,91.75,92.150002,15928100,81.667853
2012-10-18,92.970001,93.57,92.970001,93.480003,11815500,82.846566
2012-10-17,92.620003,93.540001,92.610001,93.389999,10759100,82.7668
2012-10-16,91.889999,92.480003,91.800003,92.379997,9069300,81.871686
2012-10-15,91.349998,91.690002,90.540001,91.510002,10651100,81.100654
2012-10-12,91.510002,91.720001,90.510002,91.029999,9943700,80.675251
2012-10-11,91.57,91.879997,91.169998,91.169998,9789900,80.799326
2012-10-10,91.800003,92.019997,90.669998,91.029999,15332500,80.675251
2012-10-09,92.830002,93.360001,92.110001,92.129997,13799200,81.650124
2012-10-08,92.150002,92.870003,92.040001,92.68,8765200,82.137564
2012-10-05,92.589996,93.00,92.230003,92.550003,9890100,82.022354
2012-10-04,92.080002,92.540001,91.910004,92.220001,11507100,81.72989
2012-10-03,91.650002,91.809998,91.169998,91.699997,10328100,81.269037
2012-10-02,92.120003,92.18,91.279999,91.720001,9507800,81.286765
2012-10-01,91.790001,92.50,91.599998,91.800003,10343500,81.357667
2012-09-28,91.480003,91.650002,90.93,91.449997,12507600,81.047474
2012-09-27,91.830002,92.25,91.190002,91.800003,10632700,81.357667
2012-09-26,91.720001,92.040001,91.099998,91.230003,11616500,80.852505
2012-09-25,92.110001,92.57,91.540001,91.739998,14035800,81.304487
2012-09-24,91.309998,92.209999,91.300003,91.879997,11023700,81.428562
2012-09-21,92.029999,92.230003,91.639999,91.919998,19599100,81.464012
2012-09-20,90.139999,91.690002,90.089996,91.519997,12238400,81.109511
2012-09-19,91.480003,91.75,90.57,90.57,16302100,80.267578
2012-09-18,91.43,92.220001,91.400002,91.650002,10950100,81.224728
2012-09-17,91.919998,92.50,91.550003,91.910004,11893700,81.455155
2012-09-14,91.50,92.400002,91.25,92.300003,21388800,81.800791
2012-09-13,89.709999,91.559998,89.43,91.230003,19870900,80.852505
2012-09-12,89.629997,89.900002,89.410004,89.550003,9982900,79.363607
2012-09-11,89.75,89.949997,89.550003,89.620003,9349400,79.425644
2012-09-10,89.82,90.00,89.400002,89.480003,10750700,79.301569
2012-09-07,89.269997,90.00,89.269997,89.919998,15623900,79.691514
2012-09-06,87.889999,89.25,87.849998,88.989998,15713500,78.867302
2012-09-05,87.519997,87.650002,87.059998,87.330002,10113100,77.396133
2012-09-04,87.330002,87.459999,86.519997,87.120003,10602900,77.210021
2012-08-31,87.610001,87.849998,87.139999,87.300003,14178800,77.369546
2012-08-30,87.379997,87.730003,87.019997,87.199997,8915800,77.280916
2012-08-29,88.07,88.190002,87.739998,87.900002,8377300,77.901294
2012-08-28,87.57,88.400002,87.419998,88.099998,9646800,78.078541
2012-08-27,88.07,88.199997,87.610001,87.739998,8252100,77.759491
2012-08-24,87.160004,88.300003,86.93,88.050003,9762300,78.034233
2012-08-23,87.790001,87.790001,86.980003,87.309998,9666300,77.378404
2012-08-22,87.199997,87.910004,87.019997,87.730003,10160400,77.750633
2012-08-21,88.139999,88.410004,87.260002,87.459999,10767100,77.511342
2012-08-20,88.07,88.220001,87.629997,87.949997,8813700,77.945603
2012-08-17,88.889999,88.910004,88.160004,88.400002,11177700,78.344419
2012-08-16,88.190002,88.870003,87.959999,88.669998,11311300,78.583703
2012-08-15,88.190002,88.669998,87.910004,88.00,8510100,77.989918
2012-08-14,88.169998,88.639999,87.900002,88.199997,8675700,78.167165
2012-08-13,88.099998,88.239998,87.769997,88.139999,8716300,78.113992
2012-08-10,87.669998,88.489998,87.150002,88.440002,11149000,78.37987
2012-08-09,87.839996,88.480003,87.510002,88.199997,12213700,78.167165
2012-08-08,87.75,88.50,87.68,88.279999,12864500,77.732903
2012-08-07,87.879997,88.00,87.68,87.919998,12399800,77.415913
2012-08-06,87.550003,87.879997,87.370003,87.449997,9626400,77.002064
2012-08-03,87.07,87.889999,86.800003,87.550003,13982500,77.090122
2012-08-02,86.099998,86.75,85.50,85.879997,14530100,75.619638
2012-08-01,87.019997,87.449997,86.18,86.910004,14312300,76.526586
2012-07-31,87.370003,87.660004,86.790001,86.849998,12212200,76.47375
2012-07-30,87.279999,87.830002,87.080002,87.559998,11183500,77.098923
2012-07-27,86.589996,87.849998,85.50,87.449997,24079300,77.002064
2012-07-26,85.559998,86.699997,85.260002,86.519997,19149300,76.183174
2012-07-25,85.139999,85.550003,84.660004,85.239998,16566000,75.056101
2012-07-24,85.209999,85.260002,83.50,84.580002,13948300,74.474957
2012-07-23,84.800003,85.459999,84.330002,85.209999,13597800,75.029686
2012-07-20,85.870003,86.150002,85.269997,85.949997,16838300,75.681274
2012-07-19,86.019997,86.379997,85.620003,86.209999,14902300,75.910213
2012-07-18,85.339996,86.220001,85.07,86.209999,14203500,75.910213
2012-07-17,85.18,85.82,84.099998,85.730003,14059400,75.487564
2012-07-16,84.830002,85.419998,84.660004,85.050003,11269200,74.888805
2012-07-13,84.449997,85.57,84.260002,85.470001,13642000,75.258625
2012-07-12,83.410004,84.550003,83.32,84.120003,15566400,74.069915
2012-07-11,83.480003,84.68,83.239998,84.379997,18337600,74.298847
2012-07-10,84.080002,84.389999,82.830002,83.110001,14106100,73.180581
2012-07-09,84.519997,84.550003,83.019997,83.650002,22361600,73.656067
2012-07-06,84.260002,85.040001,84.199997,84.800003,13259400,74.668674
2012-07-05,85.330002,86.040001,85.150002,85.57,10797100,75.346676
2012-07-03,85.690002,86.279999,85.620003,86.279999,9787700,75.97185
2012-07-02,85.440002,85.470001,84.540001,85.339996,14447800,75.144152
2012-06-29,84.779999,85.699997,84.459999,85.57,24906300,75.346676
2012-06-28,82.660004,83.459999,82.019997,83.099998,19140300,73.171774
2012-06-27,82.809998,83.660004,82.709999,83.199997,15301400,73.259825
2012-06-26,81.510002,82.970001,81.209999,82.400002,22853700,72.555408
2012-06-25,81.220001,81.43,79.779999,81.239998,28761600,71.533994
2012-06-22,82.68,83.220001,82.110001,82.110001,84747800,72.300055
2012-06-21,85.040001,85.370003,82.050003,82.110001,33751900,72.300055
2012-06-20,84.400002,85.389999,84.059998,84.970001,23274300,74.818362
2012-06-19,83.730003,84.629997,83.309998,84.480003,21053300,74.386905
2012-06-18,82.510002,83.18,82.349998,83.110001,13885100,73.180581
2012-06-15,82.57,83.449997,82.220001,83.220001,27342800,73.27744
2012-06-14,80.860001,82.50,80.730003,82.129997,16942300,72.317662
2012-06-13,80.940002,81.639999,80.279999,80.629997,15098100,70.996872
2012-06-12,80.739998,81.510002,80.620003,81.260002,14162100,71.551608
2012-06-11,81.620003,81.849998,80.169998,80.269997,18031800,70.679882
2012-06-08,80.080002,80.919998,79.459999,80.839996,18150000,71.181782
2012-06-07,80.980003,81.230003,80.349998,80.690002,18409400,71.049708
2012-06-06,78.370003,80.239998,78.080002,80.18,23880900,70.600638
2012-06-05,77.589996,78.290001,77.129997,77.599998,17715600,68.328877
2012-06-04,78.089996,78.25,77.199997,77.830002,17711200,68.531401
2012-06-01,77.870003,78.559998,77.470001,77.919998,22870900,68.610645
2012-05-31,79.879997,80.139999,78.410004,78.629997,38954600,69.235818
2012-05-30,81.080002,81.379997,79.589996,79.790001,19593100,70.257233
2012-05-29,82.639999,82.639999,81.32,81.93,15931100,72.141559
2012-05-25,82.860001,82.959999,81.68,82.080002,12756500,72.27364
2012-05-24,82.290001,82.779999,81.709999,82.610001,14113600,72.740318
2012-05-23,81.790001,82.080002,79.959999,82.040001,17582200,72.238418
2012-05-22,82.139999,82.839996,81.519997,81.949997,13790000,72.159167
2012-05-21,81.419998,82.129997,81.07,82.040001,13730400,72.238418
2012-05-18,82.370003,82.720001,81.029999,81.470001,21747200,71.736518
2012-05-17,82.150002,82.610001,81.68,81.910004,17698200,72.123952
2012-05-16,81.959999,83.150002,81.790001,82.169998,15034500,72.352884
2012-05-15,82.00,82.730003,81.529999,81.790001,15757400,72.018286
2012-05-14,82.269997,82.459999,81.959999,82.120003,12675900,72.308862
2012-05-11,82.690002,83.790001,82.540001,83.099998,12061700,73.171774
2012-05-10,83.370003,83.589996,82.550003,82.839996,13234600,72.942835
2012-05-09,83.040001,84.07,82.879997,83.309998,17424000,72.854785
2012-05-08,83.75,84.260002,82.919998,84.019997,19602400,73.47568
2012-05-07,84.290001,84.790001,84.099998,84.480003,12018100,73.877957
2012-05-04,85.110001,85.309998,84.400002,84.57,15055500,73.956659
2012-05-03,86.360001,86.389999,85.309998,85.650002,9998600,74.901123
2012-05-02,86.559998,86.650002,85.830002,86.199997,11108700,75.382096
2012-05-01,86.459999,87.519997,86.129997,87.040001,13816900,76.116681
2012-04-30,85.959999,86.800003,85.870003,86.339996,11735400,75.504525
2012-04-27,86.50,86.690002,85.959999,86.080002,11372900,75.27716
2012-04-26,85.279999,86.199997,85.150002,86.07,17262400,75.268413
2012-04-25,86.650002,87.18,85.720001,86.849998,18476800,75.950524
2012-04-24,85.639999,86.389999,85.639999,86.309998,11632500,75.478291
2012-04-23,84.529999,85.93,84.389999,85.690002,15197200,74.936104
2012-04-20,85.550003,85.919998,85.029999,85.300003,17216600,74.595049
2012-04-19,85.510002,85.919998,84.980003,85.279999,15973800,74.577555
2012-04-18,85.059998,86.050003,85.019997,85.75,12997500,74.988572
2012-04-17,84.650002,85.599998,84.57,85.449997,14208000,74.726219
2012-04-16,83.239998,84.389999,83.129997,84.010002,17526100,73.46694
2012-04-13,82.970001,83.690002,82.860001,82.949997,13856500,72.539963
2012-04-12,82.650002,83.730003,82.360001,83.599998,15266200,73.108391
2012-04-11,83.110001,83.349998,82.150002,82.699997,15856200,72.321338
2012-04-10,83.75,83.75,81.879997,82.169998,19993700,71.857852
2012-04-09,83.980003,84.360001,83.68,83.879997,11027000,73.353251
2012-04-05,84.559998,85.379997,84.349998,84.82,11954700,74.175285
2012-04-04,85.300003,85.360001,84.489998,84.980003,17112800,74.315208
2012-04-03,86.75,86.779999,85.00,85.830002,17714900,75.058534
2012-04-02,86.599998,87.669998,86.309998,87.07,13853300,76.142915
2012-03-30,86.480003,86.760002,86.089996,86.730003,12968300,75.845588
2012-03-29,85.32,86.129997,84.910004,86.080002,13199700,75.27716
2012-03-28,86.360001,86.480003,85.139999,85.860001,16155300,75.084768
2012-03-27,87.139999,87.25,86.540001,86.620003,12509200,75.749392
2012-03-26,86.18,87.25,86.07,87.029999,17336800,76.107934
2012-03-23,85.360001,85.980003,85.019997,85.550003,12557700,74.813675
2012-03-22,85.480003,85.940002,85.099998,85.330002,13884400,74.621283
2012-03-21,86.589996,86.589996,85.769997,86.010002,14212400,75.215945
2012-03-20,86.459999,87.099998,86.32,86.599998,13613800,75.731898
2012-03-19,86.080002,87.18,86.029999,86.989998,10770400,76.072953
2012-03-16,86.199997,86.889999,85.919998,86.440002,30991300,75.591981
2012-03-15,85.889999,86.199997,85.25,86.089996,14523600,75.2859
2012-03-14,86.589996,86.830002,85.739998,86.019997,16187300,75.224685
2012-03-13,85.889999,86.93,85.610001,86.860001,16853300,75.95927
2012-03-12,84.50,85.75,84.129997,85.550003,19014000,74.813675
2012-03-09,85.059998,85.129997,84.050003,84.300003,17042500,73.720547
2012-03-08,85.00,85.470001,84.629997,84.830002,19032000,74.184032
2012-03-07,86.010002,86.120003,85.190002,85.830002,14767700,75.058534
2012-03-06,86.239998,86.480003,85.419998,85.860001,16507900,75.084768
2012-03-05,86.169998,87.089996,85.910004,87.010002,12803100,76.090447
2012-03-02,86.660004,86.75,85.849998,86.330002,11343400,75.495785
2012-03-01,86.470001,87.18,86.410004,86.830002,12638500,75.933036
2012-02-29,87.449997,87.489998,86.209999,86.50,18293200,75.644449
2012-02-28,87.230003,87.440002,86.550003,87.139999,14317600,76.20413
2012-02-27,87.150002,87.830002,86.779999,87.230003,13323500,76.282839
2012-02-24,87.370003,87.470001,87.010002,87.339996,10767100,76.379028
2012-02-23,86.580002,87.169998,86.470001,87.019997,12404600,76.099187
2012-02-22,86.839996,87.25,86.650002,86.919998,11983200,76.011738
2012-02-21,86.040001,86.779999,86.040001,86.57,15481300,75.705664
2012-02-17,86.07,86.120003,84.919998,85.620003,16597200,74.874889
2012-02-16,84.449997,85.620003,84.080002,85.410004,14769600,74.691245
2012-02-15,84.860001,84.919998,83.910004,84.120003,13911600,73.563136
2012-02-14,84.419998,84.709999,83.849998,84.669998,12961900,74.044108
2012-02-13,84.339996,84.599998,83.889999,84.419998,11473700,73.825483
2012-02-10,84.019997,84.099998,83.349998,83.800003,15328900,73.283296
2012-02-09,85.330002,85.690002,84.669998,84.879997,17073400,74.227753
2012-02-08,85.830002,86.220001,84.730003,85.32,14762600,74.612536
2012-02-07,85.220001,86.440002,84.940002,86.339996,15818400,75.093509
2012-02-06,84.870003,85.849998,84.489998,85.75,15000900,74.580364
2012-02-03,84.239998,85.00,84.050003,84.919998,16145400,73.858477
2012-02-02,84.279999,84.339996,83.190002,83.529999,18020500,72.649536
2012-02-01,84.230003,84.559998,83.379997,83.970001,22266100,73.032225
2012-01-31,84.919998,85.339996,83.459999,83.739998,27225800,72.832181
2012-01-30,85.269997,85.50,84.589996,85.489998,17867000,74.35423
2012-01-27,86.239998,86.50,85.769997,85.830002,15976700,74.649945
2012-01-26,87.639999,87.709999,86.510002,86.769997,15658200,75.467498
2012-01-25,86.769997,87.379997,85.809998,87.220001,18202300,75.858886
2012-01-24,87.080002,87.220001,86.660004,87.18,12363800,75.824095
2012-01-23,87.50,87.940002,87.029999,87.470001,15348400,76.076321
2012-01-20,87.080002,87.489998,86.720001,87.489998,19220300,76.093713
2012-01-19,86.339996,87.239998,85.769997,87.029999,16383500,75.693633
2012-01-18,85.300003,86.50,84.959999,86.449997,16754200,75.189181
2012-01-17,85.75,86.129997,85.400002,85.690002,15627900,74.528182
2012-01-13,84.160004,84.919998,83.82,84.879997,15551600,73.823686
2012-01-12,84.389999,84.919998,83.940002,84.739998,17357200,73.701923
2012-01-11,85.099998,85.400002,84.470001,85.080002,14831400,73.997639
2012-01-10,86.07,86.209999,85.379997,85.720001,13080800,74.554273
2012-01-09,85.00,85.639999,84.970001,85.50,11664200,74.362929
